latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,stateName,countyName,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,hwm_label,files
40.5031402,-74.8649775,40.5031402,-74.8649775,2021 Tropical Cyclone Ida,Seed line,Poor: +/- 0.40 ft,NAVD88,Level Gun,Sally Carullo,Nail and HWM tag,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31738,"Park and Ride on Route 12 in Flemington, NJ",NJ,Hunterdon County,No,40.5032445,-74.8654499,41481,Walnut Brook,31738,312,5,4,Seed line in tree,9/25/2021 4:00,178.8,2,2,N/A,23941,6,2.8,3,,Riverine,9/14/2021 4:00,0,2,2045,2045,HWM3,System.Collections.Generic.HashSet`1[STNDB.file]
40.5032457,-74.8647522,40.5032457,-74.8647522,2021 Tropical Cyclone Ida,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Other (Note in Description box),Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31738,"Park and Ride on Route 12 in Flemington, NJ",NJ,Hunterdon County,No,40.5032445,-74.8654499,41482,Walnut Brook,31738,312,2,3,"Debris on fence of brick building east of wooden enclosure, south of parking lot. Marked with flagging tape.",9/25/2021 4:00,179,2,2,N/A,23942,9,1.6,3,,Riverine,9/14/2021 4:00,0,2,2045,2045,HWM4,System.Collections.Generic.HashSet`1[STNDB.file]
40.618361,-74.442988,40.618361,-74.442988,2021 Tropical Cyclone Ida,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJSOM31525,"Glenside Place in North Plainfield, NJ",NJ,Somerset County,No,40.618094,-74.442864,41483,Stony Brook,31525,312,5,2,Seed line on outside of fence on property line,9/25/2021 4:00,67.4,2,6,N/A,23944,7,0.8,3,,Riverine,9/11/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.618314,-74.443065,40.618314,-74.443065,2021 Tropical Cyclone Ida,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJSOM31525,"Glenside Place in North Plainfield, NJ",NJ,Somerset County,No,40.618094,-74.442864,41484,Stony Brook,31525,312,5,3,"Seed line on house foundation on other side of driveway from HWM1, rear corner of property.",9/25/2021 4:00,67.3,2,6,N/A,23943,7,0.8,3,,Riverine,9/11/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.573014,-75.095949,40.573014,-75.095949,2021 Tropical Cyclone Ida,Seed line,VP: > 0.40 ft,NAVD88,Level Gun,Sally Carullo,Nail and HWM tag,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31750,"York Road in Milford, NJ",NJ,Hunterdon County,No,40.573132,-75.09601,41485,Hakihokake Creek,31750,312,5,5,"Seed line in tree, south of driveway",9/21/2021 4:00,151.8,2,2,N/A,23948,6,4.3,3,,Riverine,9/16/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.573399,-75.095842,40.573399,-75.095842,2021 Tropical Cyclone Ida,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31750,"York Road in Milford, NJ",NJ,Hunterdon County,No,40.573132,-75.09601,41486,Hakihokake Creek,31750,312,5,2,Northwest corner of large white building,9/21/2021 4:00,150.9,2,2,N/A,23949,2,1.5,3,,Riverine,9/16/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.56734,-75.093646,40.56734,-75.093646,2021 Tropical Cyclone Ida,Debris,Good: +/- 0.10 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31751,"Municipal basketball court off of Route 519 in Milford, NJ",NJ,Hunterdon County,No,40.567386,-75.093711,41487,Hakihokake Creek,31751,312,2,2,Second post south of entrance to basketball court,9/21/2021 4:00,134.7,2,2,N/A,23950,2,2.1,3,,Riverine,9/16/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.567587,-75.093476,40.567587,-75.093476,2021 Tropical Cyclone Ida,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31751,"Municipal basketball court off of Route 519 in Milford, NJ",NJ,Hunterdon County,No,40.567386,-75.093711,41488,Hakihokake Creek,31751,312,5,3,Fence towards the stream bank from basketball court,9/21/2021 4:00,134.6,2,2,N/A,23951,2,1.6,3,,Riverine,9/16/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.527331,-75.058769,40.527331,-75.058769,2021 Tropical Cyclone Ida,Mud,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31752,"Creek Road in Frenchtown, NJ",NJ,Hunterdon County,No,40.527331,-75.058769,41489,Nishisakawick Creek,31752,312,1,3,Mud line on blue park bathroom building door,9/21/2021 4:00,127.1,2,2,N/A,23954,2,1.1,3,,Riverine,9/16/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.527195,-75.059133,40.527195,-75.059133,2021 Tropical Cyclone Ida,Seed line,Poor: +/- 0.40 ft,NAVD88,Level Gun,Sally Carullo,Nail and HWM tag,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31752,"Creek Road in Frenchtown, NJ",NJ,Hunterdon County,No,40.527331,-75.058769,41490,Nishisakawick Creek,31752,312,5,4,"Seed line in tree, 200 feet upstream of bridge, 30 feet upstream of blue hexagon fence",9/21/2021 4:00,126.7,2,2,N/A,23955,6,1.8,3,,Riverine,9/16/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.526783,-75.059202,40.526783,-75.059202,2021 Tropical Cyclone Ida,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31752,"Creek Road in Frenchtown, NJ",NJ,Hunterdon County,No,40.527331,-75.058769,41491,Nishisakawick Creek,31752,312,2,3,"Debris line, corner of Creek Road and Kingwood Avenue, in front of Napoli Pizza",9/21/2021 4:00,126.8,2,2,N/A,23956,7,0,3,,Riverine,9/16/2021 4:00,0,2,2045,2045,HWM3,System.Collections.Generic.HashSet`1[STNDB.file]
40.522933,-75.061232,40.522933,-75.061232,2021 Tropical Cyclone Ida,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31757,"Parking lot off of Trenton Ave in Frenchtown, NJ",NJ,Hunterdon County,No,40.52259,-75.061005,41492,Little Nishisakawick Creek,31757,312,2,4,"Point at which flow broke over bank on upstream left edge water, 50 feet upstream of bridge",9/21/2021 4:00,125.2,2,2,N/A,23957,7,0,3,,Riverine,9/17/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.522805,-75.061318,40.522805,-75.061318,2021 Tropical Cyclone Ida,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31757,"Parking lot off of Trenton Ave in Frenchtown, NJ",NJ,Hunterdon County,No,40.52259,-75.061005,41493,Little Nishisakawick Creek,31757,312,2,3,Debris line in lawn 40 feet towards the bank from HWM1,9/21/2021 4:00,124.8,2,2,N/A,23958,7,0,3,,Riverine,9/17/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.522801,-75.061677,40.522801,-75.061677,2021 Tropical Cyclone Ida,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31757,"Parking lot off of Trenton Ave in Frenchtown, NJ",NJ,Hunterdon County,No,40.52259,-75.061005,41494,Little Nishisakawick Creek,31757,312,2,3,"Debris line downstream left edge water, just past business sign",9/21/2021 4:00,124.9,2,2,N/A,23959,7,0,3,,Riverine,9/17/2021 4:00,0,2,2045,2045,HWM3,System.Collections.Generic.HashSet`1[STNDB.file]
40.523487,-75.061627,40.523487,-75.061627,2021 Tropical Cyclone Ida,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Sally Carullo,Other (Note in Description box),Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31757,"Parking lot off of Trenton Ave in Frenchtown, NJ",NJ,Hunterdon County,No,40.52259,-75.061005,41495,Little Nishisakawick Creek,31757,312,5,2,"Seed line on garage door, downstream right edge water of bridge, 80 feet from bank",9/21/2021 4:00,123.4,2,2,N/A,23960,9,2.7,3,,Riverine,9/17/2021 4:00,0,2,2045,2045,HWM4,System.Collections.Generic.HashSet`1[STNDB.file]
40.523339,-75.061415,40.523339,-75.061415,2021 Tropical Cyclone Ida,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,Sally Carullo,Other (Note in Description box),Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31757,"Parking lot off of Trenton Ave in Frenchtown, NJ",NJ,Hunterdon County,No,40.52259,-75.061005,41496,Little Nishisakawick Creek,31757,312,5,1,Seed line on front door of house on Trenton Avenue,9/21/2021 4:00,125.2,2,2,N/A,23961,9,1,3,,Riverine,9/17/2021 4:00,0,2,2045,2045,HWM5,System.Collections.Generic.HashSet`1[STNDB.file]
40.523315,-75.061055,40.523315,-75.061055,2021 Tropical Cyclone Ida,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Nail and HWM tag,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31757,"Parking lot off of Trenton Ave in Frenchtown, NJ",NJ,Hunterdon County,No,40.52259,-75.061005,41497,Little Nishisakawick Creek,31757,312,5,3,Seed line in tree behind HWM5,9/21/2021 4:00,125.6,2,2,N/A,23962,6,6.1,3,,Riverine,9/17/2021 4:00,0,2,2045,2045,HWM6,System.Collections.Generic.HashSet`1[STNDB.file]
40.525251,-75.060938,40.525251,-75.060938,2021 Tropical Cyclone Ida,Mud,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Other (Note in Description box),Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31758,"Parking lot of Frenchtown post office off of Trenton Avenue in Frenchtown, NJ",NJ,Hunterdon County,No,40.525395,-75.0613303,41498,Nishisakawick Creek,31758,312,1,3,Mud line on southeast corner of liquor store,9/21/2021 4:00,120.1,2,2,N/A,23963,9,2.4,3,,Riverine,9/17/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.525479,-75.060895,40.525479,-75.060895,2021 Tropical Cyclone Ida,Mud,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Other (Note in Description box),Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31758,"Parking lot of Frenchtown post office off of Trenton Avenue in Frenchtown, NJ",NJ,Hunterdon County,No,40.525395,-75.0613303,41499,Nishisakawick Creek,31758,312,1,3,Mud line on door on south side of spa/salon on Trenton Ave. Ground is below road surface.,9/21/2021 4:00,121.3,2,2,N/A,23964,9,5.1,3,,Riverine,9/17/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.5244422,-75.0619157,40.5244422,-75.0619157,2021 Tropical Cyclone Ida,Mud,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31747,"Trenton Avenue and Kerr Street in Frenchtown, NJ",NJ,Hunterdon County,No,40.5244422,-75.0619157,41500,Nishisakawick Creek,31747,312,1,3,Mud line on south side of yellow shed behind house on Trenton Avenue (Route 29),9/21/2021 4:00,118.9,2,2,N/A,23952,2,2,3,,Riverine,9/15/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.5244202,-75.0620008,40.5244202,-75.0620008,2021 Tropical Cyclone Ida,Mud,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJHUN31747,"Trenton Avenue and Kerr Street in Frenchtown, NJ",NJ,Hunterdon County,No,40.5244422,-75.0619157,41501,Nishisakawick Creek,31747,312,1,3,Mud line on garage entrance behind house on Kerr Street,9/21/2021 4:00,118.9,2,2,N/A,23953,2,2,3,,Riverine,9/15/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.608511,-74.2927906,40.608511,-74.2927906,2021 Tropical Cyclone Ida,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31728,"Inwood Place off of Maple Ave, Rahway, NJ",NJ,Union County,No,40.609057,-74.2923966,41502,Robinsons Branch,31728,312,5,2,Seed line on garage door,9/25/2021 4:00,21.7,2,2,N/A,23968,2,1.2,3,,Riverine,9/14/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.6085443,-74.2923718,40.6085443,-74.2923718,2021 Tropical Cyclone Ida,Mud,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31728,"Inwood Place off of Maple Ave, Rahway, NJ",NJ,Union County,No,40.609057,-74.2923966,41503,Robinsons Branch,31728,312,1,3,Line on basement window and side of house on Inwood Place,9/25/2021 4:00,21.7,2,2,N/A,23969,2,1.8,3,,Riverine,9/14/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.6086235,-74.2923185,40.6086235,-74.2923185,2021 Tropical Cyclone Ida,Mud,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31728,"Inwood Place off of Maple Ave, Rahway, NJ",NJ,Union County,No,40.609057,-74.2923966,41504,Robinsons Branch,31728,312,1,3,Mud line on garage door of house on Inwood Place,9/25/2021 4:00,21.6,2,2,N/A,23970,2,2.7,3,,Riverine,9/14/2021 4:00,0,2,2045,2045,HWM3,System.Collections.Generic.HashSet`1[STNDB.file]
40.6103042,-74.2894204,40.6103042,-74.2894204,2021 Tropical Cyclone Ida,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31726,"Mooney Place near Central Ave in Rahway, NJ",NJ,Union County,No,40.610308,-74.2891615,41505,Rahway River,31726,312,5,2,Seed line on gas meter on south side of house,9/25/2021 4:00,23.9,2,2,N/A,23974,7,0.5,3,,Riverine,9/14/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.6100784,-74.2890898,40.6100784,-74.2890898,2021 Tropical Cyclone Ida,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31726,"Mooney Place near Central Ave in Rahway, NJ",NJ,Union County,No,40.610308,-74.2891615,41506,Rahway River,31726,312,5,2,"Seed line on lower portion of house near basement window to the left of steps on house on Mooney Place",9/25/2021 4:00,23.9,2,2,N/A,23975,2,1.1,3,,Riverine,9/14/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.6103876,-74.288905,40.6103876,-74.288905,2021 Tropical Cyclone Ida,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31726,"Mooney Place near Central Ave in Rahway, NJ",NJ,Union County,No,40.610308,-74.2891615,41507,Rahway River,31726,312,5,2,Line on north side of house on Mooney Place across basement window,9/25/2021 4:00,23.8,2,2,N/A,23976,2,1.3,3,,Riverine,9/14/2021 4:00,0,2,2045,2045,HWM3,System.Collections.Generic.HashSet`1[STNDB.file]
40.666563,-74.237255,40.666563,-74.237255,2021 Tropical Cyclone Ida,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Nail and HWM tag,Phone/Car GPS,NAD83,Michal Niemoczynski,Michal Niemoczynski,NJUNI31724,"Intersection of Park Ave and Springfield Rd in Elizabeth, NJ",NJ,Union County,No,40.666468,-74.237039,41508,Flash flooding,31724,312,2,3,Debris line on tree trunk,9/18/2021 4:00,43.2,2,2,N/A,23980,6,1.5,3,,Riverine,9/13/2021 4:00,0,2,510,510,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.666805,-74.236782,40.666805,-74.236782,2021 Tropical Cyclone Ida,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Other (Note in Description box),Phone/Car GPS,NAD83,Michal Niemoczynski,Michal Niemoczynski,NJUNI31724,"Intersection of Park Ave and Springfield Rd in Elizabeth, NJ",NJ,Union County,No,40.666468,-74.237039,41509,Flash flooding,31724,312,2,3,Debris line on ground at base of fence.,9/18/2021 4:00,42,2,2,N/A,23981,9,0,3,,Riverine,9/13/2021 4:00,0,2,510,510,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.666577,-74.236683,40.666577,-74.236683,2021 Tropical Cyclone Ida,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Michal Niemoczynski,Michal Niemoczynski,NJUNI31724,"Intersection of Park Ave and Springfield Rd in Elizabeth, NJ",NJ,Union County,No,40.666468,-74.237039,41510,Flash flooding,31724,312,2,3,Grass debris line caught in bush,9/18/2021 4:00,41.3,2,2,N/A,23982,7,1.2,3,,Riverine,9/13/2021 4:00,0,2,510,510,HWM3,System.Collections.Generic.HashSet`1[STNDB.file]
40.6083333,-74.2865672,40.6083333,-74.2865672,2021 Tropical Cyclone Ida,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31720,"Elm Ave and St. George Ave in Rahway, NJ",NJ,Union County,No,40.6082705,-74.2868397,41511,Robinsons Branch,31720,312,2,4,Debris line in entrance to back parking lot of dermatologist office on corner of Elm Ave. and St. George Ave. next to large tree,9/25/2021 4:00,18.6,2,2,N/A,23965,7,0,3,,Riverine,9/13/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.6082817,-74.2867428,40.6082817,-74.2867428,2021 Tropical Cyclone Ida,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Marker,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31720,"Elm Ave and St. George Ave in Rahway, NJ",NJ,Union County,No,40.6082705,-74.2868397,41512,Robinsons Branch,31720,312,5,3,"Seed line near bottom of green sign support post for ""2hr parking"" sign in front of dermatologist office.",9/25/2021 4:00,19.3,2,2,N/A,23966,4,1.3,3,,Riverine,9/13/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.666392,-74.236432,40.666392,-74.236432,2021 Tropical Cyclone Ida,Debris,Good: +/- 0.10 ft,NAVD88,Level Gun,Sally Carullo,,Phone/Car GPS,NAD83,Michal Niemoczynski,Michal Niemoczynski,NJUNI31724,"Intersection of Park Ave and Springfield Rd in Elizabeth, NJ",NJ,Union County,No,40.666468,-74.237039,41513,Flash flooding,31724,312,2,2,Debris line on front lawn of house on Park Ave.,9/18/2021 4:00,41.1,2,2,N/A,23983,,0,3,,Riverine,9/13/2021 4:00,0,2,510,510,HWM4,System.Collections.Generic.HashSet`1[STNDB.file]
40.6081417,-74.2866366,40.6081417,-74.2866366,2021 Tropical Cyclone Ida,Other (Note in Description box),Poor: +/- 0.40 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31720,"Elm Ave and St. George Ave in Rahway, NJ",NJ,Union County,No,40.6082705,-74.2868397,41514,Robinsons Branch,31720,312,9,4,Stake with flagging on curb in line with flag pole on Elm Avenue.,9/25/2021 4:00,19.3,2,2,N/A,23967,7,0,3,Discussed location of the extent of flooding with the 2 homeowners who said that the extent of water was in this location. One is a Fire Fighter who used caution tape to block off the street from motorists.,Riverine,9/13/2021 4:00,0,2,2045,2045,HWM3,System.Collections.Generic.HashSet`1[STNDB.file]
40.6120487,-74.2772592,40.6120487,-74.2772592,2021 Tropical Cyclone Ida,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Sally Carullo,Marker,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31725,"Corner of Irving & Seminary Ave in Rahway, NJ",NJ,Union County,No,40.6119486,-74.2771761,41515,Rahway River,31725,312,5,2,Line on inside of leg of letter R in ART sculpture in front of The Gallery Space,9/25/2021 4:00,16.1,2,2,N/A,23971,4,0.8,3,Seed lines also present on other sculpture letters A and T.,Riverine,9/14/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.612024,-74.2770027,40.612024,-74.2770027,2021 Tropical Cyclone Ida,Mud,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Marker,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31725,"Corner of Irving & Seminary Ave in Rahway, NJ",NJ,Union County,No,40.6119486,-74.2771761,41516,Rahway River,31725,312,1,3,Line marked on fence post leveled in with other posts,9/25/2021 4:00,16,2,2,N/A,23972,4,2.6,3,,Riverine,9/14/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.6123075,-74.2773263,40.6123075,-74.2773263,2021 Tropical Cyclone Ida,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJUNI31725,"Corner of Irving & Seminary Ave in Rahway, NJ",NJ,Union County,No,40.6119486,-74.2771761,41517,Rahway River,31725,312,2,3,Debris lines indicating the extent of water on lawn of Gallery Space on Irving Street,9/25/2021 4:00,16.1,2,2,N/A,23973,7,0,3,,Riverine,9/14/2021 4:00,0,2,2045,2045,HWM3,System.Collections.Generic.HashSet`1[STNDB.file]
40.6751173,-74.2171023,40.6751173,-74.2171023,2021 Tropical Cyclone Ida,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Michal Niemoczynski,Michal Niemoczynski,NJUNI31719,"Union Ave in Elizabeth, NJ",NJ,Union County,No,40.6751418,-74.2172508,41518,Elizabeth River,31719,312,2,4,Debris line past fence in school yard,9/18/2021 4:00,21.1,2,2,N/A,23977,7,0,3,,Riverine,9/13/2021 4:00,0,2,510,510,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.6749231,-74.217018,40.6749231,-74.217018,2021 Tropical Cyclone Ida,Debris,Poor: +/- 0.40 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Michal Niemoczynski,Michal Niemoczynski,NJUNI31719,"Union Ave in Elizabeth, NJ",NJ,Union County,No,40.6751418,-74.2172508,41519,Elizabeth River,31719,312,2,4,Debris line between corner of fence north of school main entrance,9/18/2021 4:00,21.9,2,2,N/A,23978,7,0,3,,Riverine,9/13/2021 4:00,0,2,510,510,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.674903,-74.218284,40.674903,-74.218284,2021 Tropical Cyclone Ida,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Tape,Phone/Car GPS,NAD83,Michal Niemoczynski,Michal Niemoczynski,NJUNI31719,"Union Ave in Elizabeth, NJ",NJ,Union County,No,40.6751418,-74.2172508,41520,Elizabeth River,31719,312,2,3,Debris line along fence at driveway at on Parker Rd.,9/18/2021 4:00,23,2,2,N/A,23979,2,1.2,3,,Riverine,9/13/2021 4:00,0,2,510,510,HWM4,System.Collections.Generic.HashSet`1[STNDB.file]
40.549627,-74.585476,40.549627,-74.585476,2021 Tropical Cyclone Ida,Other (Note in Description box),Poor: +/- 0.40 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJSOM31740,"Marketplace at Manville shopping center in Manville, NJ",NJ,Somerset County,No,40.549337,-74.585583,41521,Raritan River,31740,312,9,4,Cut line in mulch by shopping center signage at end of move theater parking lot,9/20/2021 4:00,47.2,2,2,N/A,23989,7,0,3,,Riverine,9/15/2021 4:00,0,2,2045,2045,HWM1,System.Collections.Generic.HashSet`1[STNDB.file]
40.548941,-74.58582,40.548941,-74.58582,2021 Tropical Cyclone Ida,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Sally Carullo,Stake,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJSOM31740,"Marketplace at Manville shopping center in Manville, NJ",NJ,Somerset County,No,40.549337,-74.585583,41522,Raritan River,31740,312,2,3,Light woody grassy debris line in mulch at shopping center entrance on McDonalds side,9/20/2021 4:00,46.5,2,2,N/A,23990,7,0,3,,Riverine,9/15/2021 4:00,0,2,2045,2045,HWM2,System.Collections.Generic.HashSet`1[STNDB.file]
40.549187,-74.586376,40.549187,-74.586376,2021 Tropical Cyclone Ida,Mud,Good: +/- 0.10 ft,NAVD88,Level Gun,Sally Carullo,Not marked,Phone/Car GPS,NAD83,Jaclynne Polcino,Jaclynne Polcino,NJSOM31740,"Marketplace at Manville shopping center in Manville, NJ",NJ,Somerset County,No,40.549337,-74.585583,41523,Raritan River,31740,312,1,2,Clear mud line on glass door of Crossroad Motors building.,9/20/2021 4:00,49.2,2,2,N/A,23991,8,3.6,3,,Riverine,9/15/2021 4:00,0,2,2045,2045,HWM3,System.Collections.Generic.HashSet`1[STNDB.file]
