cell_id,centroid_x,centroid_y,elevation_m,rainfall_inches,dist_to_flood_zone_m,in_fema_flood_zone,flooded
936,581949.4956661405,4511456.44322983,3.8942391872406006,18.830000000000002,189.39490821297468,0,0
937,581949.4956661405,4511506.44322983,4.967298984527588,18.830000000000002,223.4549263713848,0,0
938,581949.4956661405,4511556.44322983,4.709372520446777,18.830000000000002,225.95198203809886,0,0
939,581949.4956661405,4511606.44322983,4.308707237243652,18.830000000000002,191.54383080830678,0,0
940,581949.4956661405,4511656.44322983,3.672978401184082,18.830000000000002,148.4498570184432,0,0
941,581949.4956661405,4511706.44322983,3.6164634227752686,18.830000000000002,103.4020777720995,0,0
942,581949.4956661405,4511756.44322983,3.133822441101074,18.830000000000002,63.72996334667264,0,0
943,581949.4956661405,4511806.44322983,2.8251593112945557,18.830000000000002,40.29254857204441,0,0
944,581949.4956661405,4511856.44322983,3.1399998664855957,18.830000000000002,33.73818722255092,0,0
945,581949.4956661405,4511906.44322983,2.356574773788452,18.830000000000002,0.0,1,1
946,581949.4956661405,4511956.44322983,2.145063638687134,18.830000000000002,0.0,1,1
947,581949.4956661405,4512006.44322983,1.5869017839431763,18.830000000000002,0.0,1,1
948,581949.4956661405,4512056.44322983,1.8513121604919434,18.830000000000002,0.0,1,1
949,581949.4956661405,4512106.44322983,1.8307132720947266,18.830000000000002,0.0,1,1
950,581949.4956661405,4512156.44322983,1.5905141830444336,18.830000000000002,0.0,1,1
951,581949.4956661405,4512206.44322983,1.801282286643982,18.830000000000002,0.0,1,1
952,581949.4956661405,4512256.44322983,1.531106948852539,18.830000000000002,0.0,1,1
953,581949.4956661405,4512306.44322983,1.7751860618591309,18.830000000000002,0.0,1,1
954,581949.4956661405,4512356.44322983,1.0516453981399536,18.830000000000002,0.0,1,1
956,581999.4956661405,4509706.44322983,1.881171464920044,18.830000000000002,0.0,1,1
957,581999.4956661405,4509756.44322983,1.374647617340088,18.830000000000002,0.0,1,1
958,581999.4956661405,4509806.44322983,1.100367784500122,18.830000000000002,0.0,1,1
959,581999.4956661405,4509856.44322983,2.730828285217285,18.830000000000002,0.0,1,1
960,581999.4956661405,4509906.44322983,2.940000057220459,18.830000000000002,0.0,1,1
961,581999.4956661405,4509956.44322983,2.9537341594696045,18.830000000000002,0.0,1,1
962,581999.4956661405,4510006.44322983,3.0256948471069336,18.830000000000002,0.0,1,1
963,581999.4956661405,4510056.44322983,3.2268009185791016,18.830000000000002,7.809639827262581,0,0
964,581999.4956661405,4510106.44322983,3.5473809242248535,18.830000000000002,16.98581890261287,0,0
965,581999.4956661405,4510156.44322983,4.036684989929199,18.830000000000002,34.7509681655799,0,0
966,581999.4956661405,4510206.44322983,7.073437213897705,18.830000000000002,17.418582062038922,0,0
967,581999.4956661405,4510256.44322983,6.104532241821289,18.830000000000002,41.49194373003394,0,0
968,581999.4956661405,4510306.44322983,6.616147041320801,18.830000000000002,22.475063418465076,0,0
969,581999.4956661405,4510356.44322983,6.82899284362793,18.830000000000002,55.590959236238426,0,0
970,581999.4956661405,4510406.44322983,7.885143280029297,18.830000000000002,102.79952089841635,0,0
971,581999.4956661405,4510456.44322983,8.436073303222656,18.830000000000002,116.48189077421296,0,0
972,581999.4956661405,4510506.44322983,9.28161334991455,18.830000000000002,136.0512481477217,0,0
973,581999.4956661405,4510556.44322983,10.273655891418457,18.830000000000002,167.53365588574223,0,0
974,581999.4956661405,4510606.44322983,9.392602920532227,18.830000000000002,201.84058691151503,0,0
975,581999.4956661405,4510656.44322983,9.365188598632812,18.830000000000002,192.49311850456138,0,0
976,581999.4956661405,4510706.44322983,7.934711933135986,18.830000000000002,181.06449092401022,0,0
977,581999.4956661405,4510756.44322983,7.857729434967041,18.830000000000002,170.06729666389495,0,0
978,581999.4956661405,4510806.44322983,7.448816776275635,18.830000000000002,170.6581561027552,0,0
979,581999.4956661405,4510856.44322983,7.003811836242676,18.830000000000002,150.90774998626605,0,0
980,581999.4956661405,4510906.44322983,6.769730091094971,18.830000000000002,138.59686500530205,0,0
981,581999.4956661405,4510956.44322983,4.803338050842285,18.830000000000002,131.2159094797386,0,0
982,581999.4956661405,4511006.44322983,3.767637014389038,18.830000000000002,116.92078269575904,0,0
983,581999.4956661405,4511056.44322983,3.7474324703216553,18.830000000000002,104.44276319672623,0,0
984,581999.4956661405,4511106.44322983,4.163073539733887,18.830000000000002,98.8753220758209,0,0
985,581999.4956661405,4511156.44322983,3.744086980819702,18.830000000000002,112.89012774649856,0,0
986,581999.4956661405,4511206.44322983,3.7172493934631348,18.830000000000002,124.89514523140379,0,0
987,581999.4956661405,4511256.44322983,3.507354259490967,18.830000000000002,112.39772836967602,0,0
988,581999.4956661405,4511306.44322983,4.0850510597229,18.830000000000002,117.66582172704722,0,0
989,581999.4956661405,4511356.44322983,3.949652910232544,18.830000000000002,139.73351143518875,0,0
990,581999.4956661405,4511406.44322983,4.209854602813721,18.830000000000002,173.18314418434835,0,0
991,581999.4956661405,4511456.44322983,4.449647426605225,18.830000000000002,212.60090387641623,0,0
992,581999.4956661405,4511506.44322983,5.078056812286377,18.830000000000002,255.7457472345563,0,0
993,581999.4956661405,4511556.44322983,5.101016521453857,18.830000000000002,259.9680911637813,0,0
994,581999.4956661405,4511606.44322983,4.916131973266602,18.830000000000002,215.0303189369611,0,0
995,581999.4956661405,4511656.44322983,4.3175177574157715,18.830000000000002,172.89496146771398,0,0
996,581999.4956661405,4511706.44322983,4.056884765625,18.830000000000002,134.4289369203979,0,0
997,581999.4956661405,4511756.44322983,4.1907429695129395,18.830000000000002,104.83914472129634,0,0
998,581999.4956661405,4511806.44322983,3.454014301300049,18.830000000000002,89.41614735852463,0,0
999,581999.4956661405,4511856.44322983,2.855684280395508,18.830000000000002,53.26780484032197,0,0
1000,581999.4956661405,4511906.44322983,2.6971921920776367,18.830000000000002,15.884082904567931,0,0
1001,581999.4956661405,4511956.44322983,2.0033981800079346,18.830000000000002,0.0,1,1
1002,581999.4956661405,4512006.44322983,1.727533221244812,18.830000000000002,0.0,1,1
1003,581999.4956661405,4512056.44322983,2.227496862411499,18.830000000000002,0.0,1,1
1004,581999.4956661405,4512106.44322983,5.457794666290283,18.830000000000002,0.0,1,1
1005,581999.4956661405,4512156.44322983,1.8118315935134888,18.830000000000002,0.0,1,1
1006,581999.4956661405,4512206.44322983,2.9742019176483154,18.830000000000002,0.0,1,1
1007,581999.4956661405,4512256.44322983,1.5424739122390747,18.830000000000002,3.043886672742449,0,0
1008,581999.4956661405,4512306.44322983,1.8415284156799316,18.830000000000002,0.0,1,1
1009,581999.4956661405,4512356.44322983,1.3981133699417114,18.830000000000002,0.0,1,1
1010,582049.4956661405,4509706.44322983,1.7769205570220947,18.830000000000002,0.0,1,1
1011,582049.4956661405,4509756.44322983,1.0714075565338135,18.830000000000002,0.0,1,1
1012,582049.4956661405,4509806.44322983,0.8518816232681274,18.830000000000002,0.0,1,1
1013,582049.4956661405,4509856.44322983,1.9884130954742432,18.830000000000002,0.0,1,1
1014,582049.4956661405,4509906.44322983,1.871315836906433,18.830000000000002,0.0,1,1
1015,582049.4956661405,4509956.44322983,1.836907982826233,18.830000000000002,0.0,1,1
1016,582049.4956661405,4510006.44322983,2.0586888790130615,18.830000000000002,0.0,1,1
1017,582049.4956661405,4510056.44322983,3.386536121368408,18.830000000000002,0.0,1,1
1018,582049.4956661405,4510106.44322983,3.2560415267944336,18.830000000000002,0.0,1,1
1019,582049.4956661405,4510156.44322983,2.5465896129608154,18.830000000000002,0.0,1,1
1020,582049.4956661405,4510206.44322983,2.642810344696045,18.830000000000002,0.0,1,1
1021,582049.4956661405,4510256.44322983,3.117650270462036,18.830000000000002,9.364207234644871,0,0
1022,582049.4956661405,4510306.44322983,3.757061004638672,18.830000000000002,3.060884319608555,0,0
1023,582049.4956661405,4510356.44322983,4.615625858306885,18.830000000000002,46.013502954128576,0,0
1024,582049.4956661405,4510406.44322983,6.979676246643066,18.830000000000002,62.779673603371805,0,0
1025,582049.4956661405,4510456.44322983,7.247318744659424,18.830000000000002,68.664808378745,0,0
1026,582049.4956661405,4510506.44322983,9.768110275268555,18.830000000000002,96.82439452003524,0,0
1027,582049.4956661405,4510556.44322983,10.355542182922363,18.830000000000002,136.6171123560387,0,0
1028,582049.4956661405,4510606.44322983,10.446186065673828,18.830000000000002,169.1632995346787,0,0
1029,582049.4956661405,4510656.44322983,10.777464866638184,18.830000000000002,180.59606517557415,0,0
1030,582049.4956661405,4510706.44322983,10.573633193969727,18.830000000000002,198.21164687140387,0,0
1031,582049.4956661405,4510756.44322983,10.140416145324707,18.830000000000002,219.81696517445093,0,0
1032,582049.4956661405,4510806.44322983,9.549188613891602,18.830000000000002,217.23408027580993,0,0
1033,582049.4956661405,4510856.44322983,8.340744018554688,18.830000000000002,198.42782149265224,0,0
1034,582049.4956661405,4510906.44322983,7.382787227630615,18.830000000000002,188.23073126644502,0,0
1035,582049.4956661405,4510956.44322983,7.198081016540527,18.830000000000002,177.3682231633242,0,0
1036,582049.4956661405,4511006.44322983,6.504366397857666,18.830000000000002,165.92261245421656,0,0
1037,582049.4956661405,4511056.44322983,6.107933044433594,18.830000000000002,152.7585159919163,0,0
1038,582049.4956661405,4511106.44322983,6.236506938934326,18.830000000000002,148.78015550070222,0,0
1039,582049.4956661405,4511156.44322983,5.6965813636779785,18.830000000000002,158.82732550848027,0,0
1040,582049.4956661405,4511206.44322983,5.120148658752441,18.830000000000002,171.6321929300757,0,0
1041,582049.4956661405,4511256.44322983,4.466142177581787,18.830000000000002,162.34334243243828,0,0
1042,582049.4956661405,4511306.44322983,4.593364238739014,18.830000000000002,166.18347787434928,0,0
1043,582049.4956661405,4511356.44322983,4.4904608726501465,18.830000000000002,182.63111093956394,0,0
1044,582049.4956661405,4511406.44322983,4.865190029144287,18.830000000000002,209.84358769885267,0,0
1045,582049.4956661405,4511456.44322983,5.333857536315918,18.830000000000002,243.85684685567304,0,0
1046,582049.4956661405,4511506.44322983,5.569468021392822,18.830000000000002,282.2638918775896,0,0
1047,582049.4956661405,4511556.44322983,5.598328113555908,18.830000000000002,283.6171998935646,0,0
1048,582049.4956661405,4511606.44322983,5.003808498382568,18.830000000000002,242.83020669564632,0,0
1049,582049.4956661405,4511656.44322983,4.817573547363281,18.830000000000002,205.13597913317983,0,0
1050,582049.4956661405,4511706.44322983,4.07759952545166,18.830000000000002,173.44895063729876,0,0
1051,582049.4956661405,4511756.44322983,4.025673866271973,18.830000000000002,151.1300254873951,0,0
1052,582049.4956661405,4511806.44322983,3.5980021953582764,18.830000000000002,122.17871481777905,0,0
1053,582049.4956661405,4511856.44322983,3.2112672328948975,18.830000000000002,85.81005436188954,0,0
1054,582049.4956661405,4511906.44322983,2.785351037979126,18.830000000000002,59.80949814070278,0,0
1055,582049.4956661405,4511956.44322983,1.9115290641784668,18.830000000000002,31.72393901451882,0,0
1056,582049.4956661405,4512006.44322983,2.8965864181518555,18.830000000000002,14.450869183556776,0,0
1057,582049.4956661405,4512056.44322983,2.7361011505126953,18.830000000000002,0.0,1,1
1058,582049.4956661405,4512106.44322983,2.028961181640625,18.830000000000002,0.0,1,1
1059,582049.4956661405,4512156.44322983,1.6997690200805664,18.830000000000002,0.0,1,1
1060,582049.4956661405,4512206.44322983,2.3028202056884766,18.830000000000002,0.0,1,1
1061,582049.4956661405,4512256.44322983,2.313628673553467,18.830000000000002,0.0,1,1
1064,582099.4956661405,4509706.44322983,-1.2599999904632568,18.830000000000002,0.0,1,1
1065,582099.4956661405,4509756.44322983,1.6209444999694824,18.830000000000002,0.0,1,1
1066,582099.4956661405,4509806.44322983,1.6129193305969238,18.830000000000002,0.0,1,1
1067,582099.4956661405,4509856.44322983,1.2803999185562134,18.830000000000002,0.0,1,1
1068,582099.4956661405,4509906.44322983,1.1058783531188965,18.830000000000002,0.0,1,1
1070,582099.4956661405,4510006.44322983,3.4345688819885254,18.830000000000002,0.0,1,1
1071,582099.4956661405,4510056.44322983,3.178292989730835,18.830000000000002,0.0,1,1
1072,582099.4956661405,4510106.44322983,3.779184341430664,18.830000000000002,0.0,1,1
1073,582099.4956661405,4510156.44322983,3.5371956825256348,18.830000000000002,0.0,1,1
1074,582099.4956661405,4510206.44322983,3.52044677734375,18.830000000000002,0.0,1,1
1075,582099.4956661405,4510256.44322983,3.469846725463867,18.830000000000002,0.0,1,1
1076,582099.4956661405,4510306.44322983,3.0387649536132812,18.830000000000002,0.0,1,1
1077,582099.4956661405,4510356.44322983,4.406721591949463,18.830000000000002,20.296507552351194,0,0
1078,582099.4956661405,4510406.44322983,5.239691257476807,18.830000000000002,13.466865037147498,0,0
1079,582099.4956661405,4510456.44322983,6.143288612365723,18.830000000000002,26.122804097197676,0,0
1080,582099.4956661405,4510506.44322983,8.456135749816895,18.830000000000002,70.5100908255807,0,0
1081,582099.4956661405,4510556.44322983,9.68848991394043,18.830000000000002,103.89982912045042,0,0
1082,582099.4956661405,4510606.44322983,11.669652938842773,18.830000000000002,124.12220796278746,0,0
1083,582099.4956661405,4510656.44322983,12.478026390075684,18.830000000000002,132.7157652789007,0,0
1084,582099.4956661405,4510706.44322983,12.428297996520996,18.830000000000002,154.8879232146532,0,0
1085,582099.4956661405,4510756.44322983,11.339226722717285,18.830000000000002,182.47311832603762,0,0
